LoanAccount,Max_OverdueAmount,Total_Paid,Total_Scheduled,Min_Outstanding,Has_Early_Overdue
L02DA5D4C2ADA2F821BD803BE32758A5F,0.0,36903.0,36903.0,0.0,0
L02DB2A3F3F7FB8D84C9A7B05991264FC,0.0,72894.0,72894.0,0.0,0
L02DC02DED77E330BD534C7C302A1D7F6,4612.0,3185.0,7797.0,4612.0,1
L02DFB039A65026589649AEBB9D1F426F,0.0,11723.0,11723.0,0.0,0
L02E0423A3B170EC5BA97AD07A341F18B,0.0,11419.0,11419.0,0.0,0
L02EAB2637285D2217499B45BD1411258,4498.0,7500.0,11998.0,4265.0,1
L02F0983E0D0577422A70130DE037DE79,6629.0,8450.0,15079.0,6629.0,1
L02F1D9CEDBA6111AC94D0836227A5A0C,0.0,10385.0,10385.0,0.0,0
L02F2E772CCB26C210D8D7AB2BA68A161,0.0,34597.0,34597.0,0.0,0
L02F3028638453FDEA9466BE5CB7FB54C,0.0,26858.0,26858.0,0.0,0
L02F4FE0A85CD6B6547183C8FD00CCC09,7214.0,22500.0,29714.0,7026.0,1
L02F57513C0608783F1DB1511CE65DC2A,0.0,37791.0,37791.0,0.0,0
L02F947FD9AF724AC281A1B9DCD146279,450.0,10480.0,10480.0,0.0,1
L02FA64D183E0D64B0CA3B7D14E6E8F08,0.0,22788.0,22788.0,0.0,0
L02FC3997B98A081DD239CEEAD313F725,12195.0,12000.0,24195.0,11528.0,1
L03044C7C9E9C00584B057BC981F34730,11600.0,0.0,11600.0,11600.0,1
L03061D6CD2F7B69DD99FA5B681F2C48A,0.0,51193.0,51193.0,0.0,0
L030683428EAF7A0EA57F622F0AC57D82,0.0,55692.0,55692.0,0.0,0
L03069C50DC83A9445A40F55CB45A57F4,0.0,12825.0,12825.0,0.0,0
L03093762850735203F897A6A515F69B8,6753.0,5000.0,11753.0,6654.0,1
L030A05DF6844DAF0ED9CDBFAB966864F,0.0,15527.0,15527.0,0.0,0
L030A17A6B0892C14CD43C805C8F12DED,0.0,11816.0,11816.0,0.0,0
L030AF8A0D28D496EB897D5095838E17C,0.0,56532.0,56532.0,0.0,0
L030DD80389C624E44576DE113120A1DF,0.0,29032.0,29032.0,0.0,0
L03112638226E46344908257E071FCCA5,1500.0,11773.0,11773.0,0.0,1
L03124E5A78BC22EBBBF99D0B8EBBB0C9,0.0,58683.0,58683.0,0.0,0
L0314D6C494CC0D8EA3907DE1CDAC0A89,0.0,17507.0,17507.0,0.0,0
L031618FDD0EDB465FAA89FB809BB22A1,5291.0,14091.0,14091.0,0.0,1
L03190D83DE351E123A803C1FA4BF4A29,0.0,23549.0,23549.0,0.0,0
L031DDC01DBD127BA496C8DE935415091,2387.0,9500.0,11887.0,2328.0,1
L032083BC5B694F3DCADDA68D2359A305,0.0,15318.0,15318.0,0.0,0
L0321FBB2F2A6E4060BEB43A921682AF8,0.0,23432.0,23432.0,0.0,0
L0323948F8C4865174D953233922F79AB,0.0,17759.0,17759.0,0.0,0
L0325C4A4C3005E811849432C3188A839,17440.0,1600.0,19040.0,16959.0,1
L032C3D10DFB7366718D2820407090CA2,0.0,17190.0,17190.0,0.0,0
L032CDED7E83BB15559D0B542AF2990EF,14066.0,26166.0,26166.0,0.0,1
L032F34F99CBB398FB705FFE717ABB1D5,0.0,53444.0,53444.0,0.0,0
L032F7E132F448D1ED978522B2F0423AF,11179.0,3900.0,15079.0,11179.0,1
L033068691CE2180AB08D7EB628D9BDA5,0.0,29916.0,29916.0,0.0,0
L0333CD02515C156DFF31859EAA1884F7,0.0,11919.0,11919.0,0.0,0
L03342AAC6B4D7702B665366C07A6AE80,0.0,11775.0,11775.0,0.0,0
L03387072CF0BE4ECB02AF11E381FC4C4,24878.0,25878.0,25878.0,0.0,1
L03396CA5F2AB80E0F4B1245B7415ABEF,0.0,30548.0,30548.0,0.0,0
L033D46E3B0F31E13ECB2B8B7472F2D49,19739.0,4000.0,23739.0,19196.0,1
L033E4A9EF0B856D189FC3ADB14BF5F04,0.0,17902.0,17902.0,0.0,0
L0343582C8AA73C1CBAC91F039B4299A3,0.0,19804.0,19804.0,0.0,0
L0343BF7CFB73BEB2921D303C3F6505DD,41763.0,0.0,41763.0,41763.0,1
L0343CAFADE4F2116999EB42F3834B4AF,0.0,23322.0,23322.0,0.0,0
L03444C2E03AECB8534DB66957FAC0259,0.0,31524.0,31524.0,0.0,0
L0347850B194CAEFEA94BF155C991CD98,0.0,15025.0,15025.0,0.0,0
L0348DE8A94BDBC3C0C2306536EA73348,0.0,17655.0,17655.0,0.0,0
L034EE80E62D0125D9F17B303E953F223,0.0,11791.0,11791.0,0.0,0
L03529956565EB49874FF55D543A1D303,13157.0,18934.0,18934.0,0.0,1
L0353AA604D523EB875A9DA5C274BE60D,6808.0,11250.0,18058.0,6543.0,1
L035685874E89DE80E80549DC84ED6B94,0.0,14116.0,14116.0,0.0,0
L0356E7563C835A61147349E854306216,0.0,16254.0,16254.0,0.0,0
L0357799A775C8552C3826BB5D6815EED,0.0,35599.0,35599.0,0.0,0
L035B07D460F8D9FB2F4906B4E0B70134,0.0,11748.0,11748.0,0.0,0
L035C7FA13D448CACA81EC0297C29554A,0.0,18594.0,18594.0,0.0,0
L0360ACB512504E12862279C4272F4E62,3176.0,6400.0,9576.0,3014.0,1
L0362566B988E0F32EB9068C7CDBE01BF,0.0,13815.0,13815.0,0.0,0
L0368E978327105D32F2FB3FBB2C467C1,0.0,15497.0,15497.0,0.0,0
L036BBF1C6169A96A53A7992030832D2A,0.0,23407.0,23407.0,0.0,0
L03754DB4B87DB11964F1B8B14299B279,13295.0,4500.0,17795.0,12935.0,1
L037BD97B9EB7DCE613209F95B3683B21,0.0,22798.0,22798.0,0.0,0
L037D0155C5A01E60949BB79E2CB73B9F,20431.0,25431.0,25431.0,0.0,1
L037E6A14D8DE23C4940EF11B2AF0EB6F,0.0,11723.0,11723.0,0.0,0
L03800E7453FA38829D24C6BA1CD6E8FB,0.0,11656.0,11656.0,0.0,0
L0388AD624BCAF2B6E7F610357D9F7249,0.0,11651.0,11651.0,0.0,0
L0390A77E6F83CC2D463DDA1C69BE951B,8326.0,12326.0,12326.0,0.0,1
L03923CE1935B739703D4FAE28FBE511D,0.0,42045.0,42045.0,0.0,0
L0394AF5F15DED512A9996A95A371E452,2754.0,6800.0,9554.0,2643.0,1
L039553475D633DAC3904AA43E5E4B333,0.0,11642.0,11642.0,0.0,0
L039566FF85B9DD080694DFB05BC0F9BB,5600.0,6000.0,11600.0,5600.0,1
L03964D9656AF2C09E24E57B614D4A7B0,0.0,15348.0,15348.0,0.0,0
L03983BB08B15BDF9A4311FD3F19E82CC,0.0,11840.0,11840.0,0.0,0
L039CED3E5AB15452572B0DAE942398F7,0.0,11700.0,11700.0,0.0,0
L039EEDB6BFF59958EE726E3C744CF58C,7830.0,4000.0,11830.0,7623.0,1
L039F52B5D4D44A9DF2B2E4885D13F54A,0.0,17509.0,17509.0,0.0,0
L03A4A407D497B1490ACAA2B9AF315765,0.0,53838.0,53838.0,0.0,0
L03A575F6C3050601C25F501D56B41491,4528.0,7500.0,12028.0,4319.0,1
L03B218F831FD3CDB4E0B05593D2626FD,20281.0,900.0,21181.0,19987.0,1
L03B31748CCF654AE9241337613D8FF16,0.0,17300.0,17300.0,0.0,0
L03B53342A59ABABE688E8F9FF2B92B78,1750.0,40723.0,40723.0,0.0,1
L03B6FEC3E1F13FA914038B3D9483F3F3,10126.0,7500.0,17626.0,9977.0,1
L03BE7CAA4F0CB041A58D4A0BD7CCA1FF,10126.0,7500.0,17626.0,9977.0,1
L03C2DA7F01C129A36AFCA5FCD460280B,0.0,29688.0,29688.0,0.0,0
L03C3B0F196310B5E6CC39F1FECE7C695,11898.0,24000.0,35898.0,11297.0,1
L03C3CD70F437971A519D94D420B6A0BC,0.0,18615.0,18615.0,0.0,0
L03C4FF83B014FCF30996B35B0B5F79D2,28280.0,4200.0,32480.0,28280.0,1
L03C9B8245FBBF7B41ACECB60DC0C8330,0.0,29941.0,29941.0,0.0,0
L03CDAD78DBB3F533A82AD57648614FD8,5336.0,4680.0,10016.0,5336.0,1
L03CE36F8BA916B8504BDC3905B846BAE,0.0,20721.0,20721.0,0.0,0
L03D2D4DCE53CD20FDB117AC4284A90D8,6629.0,8450.0,15079.0,6629.0,1
L03D79084C5E41D5DE30AB47614CA106A,0.0,29023.0,29023.0,0.0,0
L03DB344B417BD601C05E7C21BD64361F,0.0,23343.0,23343.0,0.0,0
L03DEAEEEC0675E2E40756029E9BD160B,0.0,17297.0,17297.0,0.0,0
L03DEEEEDFEBDC27B847FA09242C1E772,16727.0,20800.0,37527.0,16487.0,1
L03DFB3472B2C9E86A84E021885FF92A4,5842.0,14242.0,14242.0,0.0,1
L03E0B90725FE059169FE2490AFC8D3E7,0.0,11477.0,11477.0,0.0,0
L03E282A742AC6B4EBFBC81C594345404,0.0,52060.0,52060.0,0.0,0
L03E2D6E4AC5A883138E4774DB7700014,0.0,11886.0,11886.0,0.0,0
L03E41B85064AE124934F653EBB364015,1643.0,22000.0,23643.0,1628.0,1
L03E560CA7224E712B1A6B719C49B2C46,0.0,33363.0,33363.0,0.0,0
L03E5EB4059D0751F5C98F1280490F81B,10021.0,4200.0,14221.0,9752.0,1
L03E94529249E03D35B51D5C5474DF3A7,1150.0,27512.0,27512.0,0.0,1
L03EC3413C1AED4DFC0797FD9CEAF476D,4528.0,7500.0,12028.0,4319.0,1
L03EE598830576926BE0D429CF9BA42EE,0.0,11622.0,11622.0,0.0,0
L03F2097FA4330A4F1E39D539AA2CFDC4,0.0,21455.0,21455.0,0.0,0
L03F2B051AD7096A361693942CD3D9233,7342.0,455.0,7797.0,7342.0,1
L03F35FE55342A5953875F9215F04A603,0.0,11551.0,11551.0,0.0,0
L03F4351AAB771012D37AE55F13C90141,0.0,28976.0,28976.0,0.0,0
L03F6CFDA7710815E8CD40BE592646341,0.0,43734.0,43734.0,0.0,0
L03FCAA84A5055C449DD662687D4AB897,0.0,17631.0,17631.0,0.0,0
L04018967B15A2F88864C770CC532F104,0.0,13869.0,13869.0,0.0,0
L0401C1F31BB4EEBD43B709CACD8781F2,0.0,28548.0,28548.0,0.0,0
L0401FBDC2A5ED753A92809A364EBDAF7,9100.0,2500.0,11600.0,9100.0,1
L040251C109FA69BB201DB639B974C8B5,0.0,23581.0,23581.0,0.0,0
L04051171E892807125284F6357644A02,0.0,44841.0,44841.0,0.0,0
L04069EB7D38D77F51F1BBE6A1AF04B01,0.0,32363.0,32363.0,0.0,0
L0407D6637E045DD24C714D1F225B44CE,3461.0,8500.0,11961.0,3320.0,1
L040BDB903A1DAE968181C788D9C0303A,0.0,11799.0,11799.0,0.0,0
L040C0EBC61FC2C93CEC379D68576F73B,0.0,13906.0,13906.0,0.0,0
L040F23313E3EB3E65D78D743205C3585,3176.0,6400.0,9576.0,3014.0,1
L04127086744D46BCA0B72E669805733F,27251.0,2500.0,29751.0,26498.0,1
L0412EE288B6C667A5E0A91531AFDCF57,0.0,29189.0,29189.0,0.0,0
L04140C93A73CCA356C181602483D4D0F,0.0,15099.0,15099.0,0.0,0
L04154FFB99D525CAF78BE7342575DC0C,15903.0,4250.0,20153.0,15474.0,1
L0417B7A184E7820FD005FD67CF793BC2,0.0,23410.0,23410.0,0.0,0
L0417BAA654AB9E136A1AA0CE15B09ACE,6160.0,6600.0,12760.0,6160.0,1
L041EA6307CB56717A6736A3D3E4F5631,0.0,23453.0,23453.0,0.0,0
L0421D45B7CFEBD8984B613E6D34CDB99,8337.0,12337.0,12337.0,0.0,1
L04230F9CB51B2778DBCA66515D41AC03,0.0,11960.0,11960.0,0.0,0
L0428C59CCDA82A7D29219D7720D8064C,0.0,29818.0,29818.0,0.0,0
L042A4355DC2BA3A6D08AFBD15D9C0912,600.0,14189.0,14189.0,0.0,1
L042A8161FE9247EB3D9882FA96BA5E9E,9596.0,17846.0,17846.0,0.0,1
L042C9C1F7E26F5AD7AEC76D06B7F06B3,0.0,24820.0,24820.0,0.0,0
L0433C059F494302AD0F149F7181B0F50,0.0,53297.0,53297.0,0.0,0
L043434E1CE14A6DFEAC2B5A90E935331,0.0,20987.0,20987.0,0.0,0
L0435E88F82E781BBF6FB872958653AAD,0.0,15265.0,15265.0,0.0,0
L0438AF0B7DDAA18D4E810475C62D7255,1800.0,14315.0,14315.0,0.0,1
L0440617F0F350D9B4799FFBE1B24F50F,0.0,28975.0,28975.0,0.0,0
L04411533949DDAFC3B6DD3593619CD67,0.0,11806.0,11806.0,0.0,0
L044504C6C24950240A62898E78FA291B,20336.0,15000.0,35336.0,19800.0,1
L0446D449B64C680F4CA75628F4C8132E,0.0,41201.0,41201.0,0.0,0
L04485CABD98A19025D8D68006F87DB36,0.0,16506.0,16506.0,0.0,0
L044B87612BE60EBE2E35B1A9352423A0,5163.0,9563.0,9563.0,0.0,1
L044BABE5822D914F02BDA2A1445A4893,0.0,10465.0,10465.0,0.0,0
L0450F8CA25479084775D13DEEE211064,0.0,29379.0,29379.0,0.0,0
L0451B7451F107A712358AA677EFA5E9D,0.0,11786.0,11786.0,0.0,0
L04558C16AE6FC1B790162EA85093E2F5,0.0,11695.0,11695.0,0.0,0
L045762BC4376E6F9B9A979CE62454FC4,0.0,55059.0,55059.0,0.0,0
L04578C41F06E6306F8CE8CAA1FB6B569,15150.0,2250.0,17400.0,15150.0,1
L04582BD76D780F292770AB8CDEC48204,0.0,11744.0,11744.0,0.0,0
L04594A78BF6AB41436171D98A8E5A97E,8442.0,21250.0,29692.0,8218.0,1
L045A0A12ED8CD2DDA09C13CE2FD4305B,0.0,26867.0,26867.0,0.0,0
L045AF886C09F07749E22AEC107A12626,0.0,13915.0,13915.0,0.0,0
L045C75CC137DD3EF754EE75DA7CF3D5F,0.0,15106.0,15106.0,0.0,0
L0463E7B1C95BA22F23D736171BFA5A61,0.0,11646.0,11646.0,0.0,0
L0464A8EE9DA589F283010B5E93AD3BF6,0.0,32467.0,32467.0,0.0,0
L0464E8C836AF607F8361193761B1E705,10605.0,3600.0,14205.0,10323.0,1
L0466CD130BFE44620584711187F7441A,10100.0,1500.0,11600.0,10100.0,1
L0466F088BFB3D2749D67C5292C0E1D98,0.0,112165.0,112165.0,0.0,0
L046D6327ED18ABF312689437E3380E1C,0.0,30161.0,30161.0,0.0,0
L046F90BEA21497F7D89405999C74BA95,1050.0,24296.0,24296.0,0.0,1
L047933696333CF42ED557B1941613794,27748.0,1250.0,28998.0,27748.0,1
L047E5AE3178B2BB686A1ABFD6CD52FA5,34444.0,7000.0,41444.0,33533.0,1
L047EB521BACEA4FB7F83AFB819943FB9,0.0,54491.0,54491.0,0.0,0
L0480845CAC77789119F980F25178C325,10923.0,3000.0,13923.0,10923.0,1
L0481BEB2C5025E2DA0A662049E2766C4,0.0,29623.0,29623.0,0.0,0
L04840FC3926139400AB124E0346F72ED,0.0,11666.0,11666.0,0.0,0
L048915CAB8D0E1C2C983DB002A525B74,0.0,11574.0,11574.0,0.0,0
L048A295FA31ABF8EBA1AFD81E8EA13F1,0.0,20924.0,20924.0,0.0,0
L048BB8CBCC906AB9C73565F3CF70C9F8,500.0,11599.0,11599.0,0.0,1
L048C665C97B91B07ACD40127DDC13E2F,7148.0,14400.0,21548.0,6780.0,1
L048CB99CE2F7A9584D143D8AE7D3411C,21930.0,11200.0,33130.0,21345.0,1
L0493F861F485CE266FFDFD9A04BDDED2,20281.0,900.0,21181.0,19987.0,1
L0495181406254CB4CEA2B5219A63699D,0.0,35524.0,35524.0,0.0,0
L04955B3C8021ABF34D5789199685D4B3,10100.0,1500.0,11600.0,10100.0,1
L0496BFDA600750D6D6C71FD0716FC5AA,310.0,5565.0,5565.0,0.0,1
L049BF754BEA6F533294D3BFF7E414515,0.0,17367.0,17367.0,0.0,0
L049C57CD136CD8AFE8BF49C5B06B3B3B,0.0,9360.0,9360.0,0.0,0
L049CDF2CED8DFB9D59626DC218DBA0A3,9354.0,2500.0,11854.0,9100.0,1
L049DC05FCB1CE476A0F7FE27E97AA375,0.0,16333.0,16333.0,0.0,0
L049E46266B9E134A286B115902958814,0.0,34894.0,34894.0,0.0,0
L04A0572AD0D5107BC5216705B6246BAE,0.0,22917.0,22917.0,0.0,0
L04A17531BAA6EE011B231EC6FF7B2F65,12449.0,2600.0,15049.0,12449.0,1
L04A32AC47FE0682E9697C4B44350C2DF,18943.0,36943.0,36943.0,0.0,1
L04A3544E47BCD4290A4955CDEA6BF77D,0.0,23860.0,23860.0,0.0,0
L04A5D9638E38DDC5920039790FB162C1,18230.0,16500.0,34730.0,18230.0,1
L04AAAAA287FBDF529E844D75B1C12A9D,0.0,11682.0,11682.0,0.0,0
L04AAF3650329A9D7D6A36F365B33C8AB,0.0,24064.0,24064.0,0.0,0
L04AC0F84A80286E6C501BE9178392608,400.0,9138.0,9138.0,0.0,1
L04AD2CB0BFACF231DA751557BF1D7263,7268.0,4500.0,11768.0,7081.0,1
L04AEE1FAEFB4CB53F95441DDD1ABDAE7,1848.0,10000.0,11848.0,1804.0,1
L04B3D166A9FE3513275882A689F0EA0E,243.0,23243.0,23243.0,0.0,1
L04B7537CA875CD05BE3CE1910941E123,15079.0,0.0,15079.0,15079.0,1
L04B7756F52633B55CAEBDF0E7A4BC919,0.0,35107.0,35107.0,0.0,0
L04B9BC4D6A9DAFDC5045267896A6B3AC,0.0,11736.0,11736.0,0.0,0
L04BF3260B17F2244002613AF0BBBA201,0.0,33447.0,33447.0,0.0,0
L04BF5B098213DCA2DE5FAFC54EEEE15C,0.0,57102.0,57102.0,0.0,0
L04C00A9290BCFB5F74512E26C050286D,0.0,11682.0,11682.0,0.0,0
L04C09B49A60D810776029D7605F02970,10600.0,1000.0,11600.0,10600.0,1
L04C3367C13F4EA34F12DEBB71B9CEC50,5705.0,29205.0,29205.0,0.0,1
L04C3DF860382BF4599C32E71D3E625BA,0.0,17398.0,17398.0,0.0,0
L04C59D78B2C1E785BD9A7334796829DA,0.0,20435.0,20435.0,0.0,0
L04C96B10183635BDEF3E037A7FCD7B01,0.0,58989.0,58989.0,0.0,0
L04D16BDFD77D911741E3299D66499FE5,0.0,17597.0,17597.0,0.0,0
L04D183254D8421B59A21C9B61AE905FF,0.0,15285.0,15285.0,0.0,0
L04D1A1C65D69B421F5891F7A30905E7A,10126.0,14000.0,24126.0,9720.0,1
L04D221C06DECABF1E9C950C9882463CF,0.0,32618.0,32618.0,0.0,0
L04D2B628FBF6DA3B68206804E7EF5169,0.0,29964.0,29964.0,0.0,0
L04DAC2F871E9ACA07D6525E646A32234,0.0,11523.0,11523.0,0.0,0
L04DC7C7ED01302400B5E7D6C76BB2D7A,750.0,17765.0,17765.0,0.0,1
L04DD8584A38B6BD5E2B1455F23CE59EE,22196.0,1000.0,23196.0,22196.0,1
L04DDAECBD857416E144B6F6DF68C786F,16379.0,4500.0,20879.0,16379.0,1
L04E106A15B5DBD18694E19F523BE5C69,0.0,15074.0,15074.0,0.0,0
L04E18BEC2F4BD7E6FFDCDDFAEE81B3E8,0.0,11627.0,11627.0,0.0,0
L04E201788414834CC5624F16B0CC7CCE,0.0,30219.0,30219.0,0.0,0
L04E2A7B20C9A4996C6FC0AC342A27AEC,0.0,26931.0,26931.0,0.0,0
L04E334D91E033329334B57F1AC411134,0.0,27008.0,27008.0,0.0,0
L04E47D7700D330CED62EB152C15DF3C5,0.0,23481.0,23481.0,0.0,0
L04E6D19B85D8B603019C4D14C187436A,4528.0,7500.0,12028.0,4319.0,1
L04E87D3FC6CD9D908B171B8F0A1C1053,0.0,28832.0,28832.0,0.0,0
L04E99A96F6B07285B3FDAAB1897657FA,0.0,36204.0,36204.0,0.0,0
L04ECB994AE92FF1EF0F87A697F062F1E,0.0,40712.0,40712.0,0.0,0
L04ED4EB116D3411B289AE6DD4ED5CA81,0.0,11731.0,11731.0,0.0,0
L04EF118966DA65D3AF98F8FCA8F9501C,0.0,21084.0,21084.0,0.0,0
L04F0799C0DE5550CEABFD5C2653AE59A,0.0,17730.0,17730.0,0.0,0
L04F4007C12B34BFC705DF97B6B4E5C69,19337.0,7000.0,26337.0,16274.0,1
L04F41311ACDF1357C4FEA75A40715AC4,0.0,11758.0,11758.0,0.0,0
L04F460BC867F129E970D5C455E0440A6,15926.0,3750.0,19676.0,13718.0,1
L04F5D48FED8012F56C0F5DDCB3CD8678,0.0,15054.0,15054.0,0.0,0
L04F7B16CD17B563142DA01101CA73C16,0.0,29079.0,29079.0,0.0,0
L04F85DC2D1EB4E4AE65C5A5DA89FBF70,0.0,55829.0,55829.0,0.0,0
L04FEE8ABC5AB4495EAB882BAE410463B,0.0,11712.0,11712.0,0.0,0
L04FF51AE70A179A6D72E61B4A02539BE,0.0,43904.0,43904.0,0.0,0
L0502192BFFA5798B8C2634A467C79163,0.0,15480.0,15480.0,0.0,0
L050267CE22CB84FF92E9CEC3974F92A8,0.0,11692.0,11692.0,0.0,0
L0502B2056EE61529885FAC1988A99B34,0.0,27504.0,27504.0,0.0,0
L0505C70565082CC681ABAF167567BA7A,15150.0,2250.0,17400.0,15150.0,1
L0506029B839CA6941A793AE732B1B49C,0.0,25570.0,25570.0,0.0,0
L050625E285374A1B8D5D86A780E513C2,0.0,11485.0,11485.0,0.0,0
L050652474B21013DDC21CC0808871C45,0.0,28948.0,28948.0,0.0,0
L0507A5F6576275AB5655BD6FD19A08A4,0.0,15149.0,15149.0,0.0,0
L050C1198EB0E1C43D6B6EB588EB12BE2,0.0,23318.0,23318.0,0.0,0
L050CEA67112405F617941E9A9DEBCD1D,0.0,48290.0,48290.0,0.0,0
L050D430B16901A6CDB1097E0E5F773F7,0.0,52569.0,52569.0,0.0,0
L050E3311F80DF2B88EDC9E09389E7B56,0.0,55560.0,55560.0,0.0,0
L051034B4B87F96C0686C355B4CB83899,0.0,16895.0,16895.0,0.0,0
L0512A8E79496E18F8BABEEBEA5A802A3,0.0,11695.0,11695.0,0.0,0
L05168D1BE3744FE845680C57F8911A0E,650.0,15555.0,15555.0,0.0,1
L051973B26586950B68244C61E28B25BF,6753.0,5000.0,11753.0,6654.0,1
L05198A864D657EA6EE72667E2B620797,0.0,11680.0,11680.0,0.0,0
L051F4FAFDAF4F4786126657A853695DD,0.0,11878.0,11878.0,0.0,0
L0520B3E3478598C9D4BCDFF061A36240,7600.0,4000.0,11600.0,7600.0,1
L05212DC2F64B9E36AD4D1E0FD962E064,0.0,11695.0,11695.0,0.0,0
L05224434DDA7E86E2E575978CC1DE4FB,0.0,22240.0,22240.0,0.0,0
L05252B1E8FFB4B3FC6B3FB4556BD2843,0.0,18572.0,18572.0,0.0,0
L052BBADE7DE974D8B25E416DBBEA46EC,11400.0,6000.0,17400.0,11400.0,1
L052C6C892948B7CB178B9B37847187C6,0.0,5612.0,5612.0,0.0,0
L0531371BC8D139DF7C85DBC0D2B1205E,3247.0,4550.0,7797.0,3247.0,1
L0533312155938D68C198DA1B2AF27F25,0.0,17424.0,17424.0,0.0,0
L0534A70553D96D55A51B829AE6F56A87,0.0,20862.0,20862.0,0.0,0
L0534ECF0852E0A9313DB7FB6AB2B3828,9574.0,2000.0,11574.0,9574.0,1
L0535805456C15B5F2F77ABCC9F65F963,0.0,29153.0,29153.0,0.0,0
L05374E45E4D0E60C3FDB47AEFBDC955B,0.0,57885.0,57885.0,0.0,0
L053A2F1EEFBE97B1E4DD41D46B71B86E,10100.0,1500.0,11600.0,10100.0,1
L053E8329910920317506BC2E4B551645,14519.0,9000.0,23519.0,14301.0,1
L053ED71F07ACE6CFF2635F79C6CA3A37,0.0,13706.0,13706.0,0.0,0
L053FA92D75750C8341CE8B54E760ADF4,0.0,12010.0,12010.0,0.0,0
L053FC49D11B247DDAC33F6E0AEB46377,0.0,28832.0,28832.0,0.0,0
L05408F8B593CB397FA61A0CBBA6CEFF6,0.0,11892.0,11892.0,0.0,0
L0541B759E5BC3A3625C23457AC2DE053,0.0,13981.0,13981.0,0.0,0
L0542C88B9E0C29B1AA02FB006112CA5E,18196.0,5000.0,23196.0,18196.0,1
L05442995131AA6F1580D750D7AC29EFD,1000.0,11687.0,11687.0,0.0,1
L05471758414EB66D8DD2EAB24AE8EA2B,0.0,44868.0,44868.0,0.0,0
L05473065A62A3A9056F201A30A3BF52C,0.0,18658.0,18658.0,0.0,0
L05491EFE38595B13C6985CF18A52CC6F,0.0,17300.0,17300.0,0.0,0
L0549BBD9E7AC02AC84B630F5F0484BE6,0.0,17455.0,17455.0,0.0,0
L054D00E5C0B49B3907339ADA178AC33B,14400.0,3000.0,17400.0,14400.0,1
L054FA1E7F6531A800E0DB8BAE20E9ED9,3398.0,8500.0,11898.0,3309.0,1
L05510CDD3AA6A5E72207BCD55AC4CB6F,450.0,15406.0,15406.0,0.0,1
L0552E3A8B1BD0BF85E0AAA7029780C65,6043.0,6000.0,12043.0,5710.0,1
L0554FDFE13F1799DBA987F97CF1798D8,23424.0,12000.0,35424.0,22800.0,1
L0555F03E7821508D14E36CF97BCE2EAC,750.0,17534.0,17534.0,0.0,1
L05589603FCCD478050D005B80FB4AE01,0.0,11686.0,11686.0,0.0,0
L0558D5AC6D967959BC48B7987032AD85,9187.0,12730.0,12730.0,0.0,1
L055A604F6DBCB8015FDFAB8DF2398D7E,0.0,33905.0,33905.0,0.0,0
L055B032159811D99129B8051102BA8F4,0.0,12672.0,12672.0,0.0,0
L055D3120E24B62DD31EE7F0C85DF3AF3,5485.0,11200.0,16685.0,5333.0,1
L055E8FC893F1B01CD1C0358C3DCE707F,0.0,15069.0,15069.0,0.0,0
L055FD58F0580A054EAD5011E1847EE0E,10619.0,13119.0,13119.0,0.0,1
L0560FD98543734FC506D248E0A0E45BE,7246.0,5005.0,12251.0,7246.0,1
L0564F332648E2B6B07FD5CA4EE652DAD,37741.0,49741.0,49741.0,0.0,1
L05665DBC73D9FFFBBCF6D8D4B28D4970,0.0,11745.0,11745.0,0.0,0
L0567957A1E0D8EC5A1DC437D1DBEBB75,0.0,71124.0,71124.0,0.0,0
L0568D702EF094619AA31EC025E6E2B21,3750.0,18291.0,18291.0,0.0,1
L056D68E36DE26E3A321FA287C94017D0,8794.0,19975.0,23794.0,3819.0,1
L0570B2092CC6480F1FF804DD07CEA39A,10965.0,23965.0,23965.0,0.0,1
L0571BC29F00D7108C2FB1FC42DA15384,0.0,17477.0,17477.0,0.0,0
L05725931AFEA9837C59C74F9AAABF3F1,29208.0,12250.0,41458.0,28427.0,1
L0574DFB3B58112EED8A174385779F945,900.0,20663.0,20663.0,0.0,1
L0578F9661074D8FEED7AB6DA24B525B0,0.0,33844.0,33844.0,0.0,0
L0579B4F693E5FAE6E0CD73F4C2045FA1,0.0,29290.0,29290.0,0.0,0
L0579FBB7DCF491523783AA91AC14FC61,0.0,29856.0,29856.0,0.0,0
L057AA93456B7C312E8F9F46451CA80A2,0.0,47107.0,47107.0,0.0,0
L057D4F5F98B0C1E7A43AF0238618EB6B,0.0,55161.0,55161.0,0.0,0
L057DACC86EF3CEB800B4B7475F8D9E46,2115.0,16800.0,18915.0,2026.0,1
L057DBCAE5CB81AEC10C899B8577BDF00,0.0,14194.0,14194.0,0.0,0
L057DC392C27D417890D7BCEEA483F054,0.0,11886.0,11886.0,0.0,0
L057DC8B3EA32C174BB948190F7696020,0.0,38983.0,38983.0,0.0,0
L05802965B3F84E5A17EF5656F36AE4A6,0.0,11662.0,11662.0,0.0,0
L05816095903B1DDC7BDC2772A56450AA,0.0,17554.0,17554.0,0.0,0
L0582E6DEB835BD43B96B5B9ECA58B4B8,0.0,27187.0,27187.0,0.0,0
L05832F990BBF5207F60D61745A24F22B,7597.0,10500.0,18097.0,7291.0,1
L0583BDDA8E9FFCFEAC26ED09D836CB0E,0.0,14355.0,14355.0,0.0,0
